Subject,Predicate,Object
Justice League: Doom,HAS_GENRE,Animation
Justice League: Doom,HAS_GENRE,Science Fiction
Anabelle Acosta,HAS_GENRE,Misc
Doctor Who,HAS_GENRE,TV Movie
Doctor Who,HAS_GENRE,Adventure
Doctor Who,HAS_GENRE,Science Fiction
Doctor Who,HAS_CAST,Eric Roberts
Grimm's Snow White,HAS_GENRE,Fantasy
Dressed to Kill,HAS_GENRE,Thriller
Dressed to Kill,HAS_GENRE,Mystery
Dressed to Kill,HAS_GENRE,Horror
Dressed to Kill,HAS_CAST,Nancy Allen
Dressed to Kill,HAS_CAST,Michael Caine
Airport 1975,HAS_GENRE,Action
Airport 1975,HAS_GENRE,Thriller
Airport 1975,HAS_GENRE,Drama
The High and the Mighty,HAS_GENRE,Action
The High and the Mighty,HAS_GENRE,Adventure
The High and the Mighty,HAS_GENRE,Drama
The High and the Mighty,HAS_GENRE,Thriller
The High and the Mighty,HAS_CAST,John Wayne
Supersonic Man,HAS_GENRE,Adventure
Supersonic Man,HAS_GENRE,Comedy
Supersonic Man,HAS_GENRE,Fantasy
Captain America,HAS_GENRE,Adventure
Captain America,HAS_GENRE,Action
Captain America,HAS_GENRE,Science Fiction
Captain America,HAS_CAST,Chris Evans
Captain America,HAS_CAST,Robert Downey Jr.
Captain America,HAS_CAST,Scarlett Johansson
Captain America,HAS_CAST,Chadwick Boseman
John Carter,HAS_GENRE,Action
John Carter,HAS_GENRE,Adventure
John Carter,HAS_GENRE,Science Fiction
John Carter,HAS_CAST,Taylor Kitsch
John Carter,HAS_CAST,Willem Dafoe
Taking Chance,HAS_GENRE,Drama
Taking Chance,HAS_GENRE,History
Taking Chance,HAS_GENRE,War
Taking Chance,HAS_GENRE,TV Movie
Taking Chance,HAS_CAST,Kevin Bacon
Bachelorette,HAS_GENRE,Comedy
Bachelorette,HAS_GENRE,Romance
Bachelorette,HAS_CAST,Isla Fisher
Bachelorette,HAS_CAST,Lizzy Caplan
Bachelorette,HAS_CAST,Rebel Wilson
Bachelorette,HAS_CAST,Adam Scott
Dragon Ball Z: Lord Slug,HAS_GENRE,Action
Dragon Ball Z: Lord Slug,HAS_GENRE,Animation
Dragon Ball Z: Lord Slug,HAS_GENRE,Science Fiction
Superman II,HAS_GENRE,Science Fiction
Superman II,HAS_GENRE,Action
Superman II,HAS_GENRE,Adventure
Superman II,HAS_CAST,Gene Hackman
Superman II,HAS_CAST,Christopher Reeve
Shallow Grave,HAS_GENRE,Crime
Shallow Grave,HAS_GENRE,Thriller
Shallow Grave,HAS_DIRECTOR,Danny Boyle
The Last Gangster,HAS_GENRE,Crime
The Last Gangster,HAS_GENRE,Drama
The Last Gangster,HAS_GENRE,Thriller
Toys,HAS_GENRE,Family
Toys,HAS_GENRE,Fantasy
Toys,HAS_GENRE,Comedy
Toys,HAS_GENRE,Science Fiction
Toys,HAS_CAST,Robin Williams
Toys,HAS_CAST,Robin Wright
Dead Man Running,HAS_GENRE,Action
Dead Man Running,HAS_GENRE,Crime
Dead Man Running,HAS_GENRE,Drama
Dead Man Running,HAS_GENRE,Thriller
Wonder of Women,HAS_GENRE,Drama
Bandslam,HAS_GENRE,Comedy
Bandslam,HAS_GENRE,Drama
Bandslam,HAS_GENRE,Family
Bandslam,HAS_GENRE,Music
Bandslam,HAS_GENRE,Romance
If Looks Could Kill,HAS_GENRE,Thriller
If Looks Could Kill,HAS_GENRE,Drama
If Looks Could Kill,HAS_GENRE,TV Movie
BURN-E,HAS_GENRE,Horror
BearCity 2: The Proposal,HAS_GENRE,Comedy
BearCity 2: The Proposal,HAS_GENRE,Romance
Last of the Dogmen,HAS_GENRE,Adventure
Last of the Dogmen,HAS_GENRE,Mystery
Last of the Dogmen,HAS_GENRE,Thriller
Last of the Dogmen,HAS_GENRE,Western
Murder in the First,HAS_GENRE,Crime
Murder in the First,HAS_GENRE,Drama
Murder in the First,HAS_CAST,Christian Slater
Murder in the First,HAS_CAST,Kevin Bacon
Murder in the First,HAS_CAST,Gary Oldman
Drive Angry,HAS_GENRE,Fantasy
Drive Angry,HAS_GENRE,Thriller
Drive Angry,HAS_GENRE,Action
Drive Angry,HAS_GENRE,Crime
Drive Angry,HAS_CAST,Nicolas Cage
Dirty Work,HAS_GENRE,Comedy
Dirty Work,HAS_CAST,Artie Lange
The Big Chill,HAS_GENRE,Comedy
The Big Chill,HAS_GENRE,Drama
The Big Chill,HAS_CAST,Jeff Goldblum
The Big Chill,HAS_CAST,Kevin Kline
Beware the Slenderman,HAS_GENRE,Documentary
Beware the Slenderman,HAS_GENRE,Crime
Criminal,HAS_GENRE,Action
Criminal,HAS_GENRE,Crime
Criminal,HAS_GENRE,Science Fiction
Criminal,HAS_CAST,Ryan Reynolds
Criminal,HAS_CAST,Kevin Costner
Criminal,HAS_CAST,Gary Oldman
Criminal,HAS_CAST,Tommy Lee Jones
Criminal,HAS_CAST,Gal Gadot
"McFarland, USA",HAS_GENRE,Drama
"McFarland, USA",HAS_GENRE,Family
"McFarland, USA",HAS_CAST,Kevin Costner
Robin Hood,HAS_GENRE,Action
Robin Hood,HAS_GENRE,Adventure
Robin Hood,HAS_GENRE,Drama
Robin Hood,HAS_CAST,Russell Crowe
Robin Hood,HAS_CAST,Cate Blanchett
Robin Hood,HAS_DIRECTOR,Ridley Scott
It's a Free World...,HAS_GENRE,Drama
Confess,HAS_GENRE,Action
Confess,HAS_GENRE,Drama
Confess,HAS_GENRE,Thriller
The Free World,HAS_GENRE,Romance
The Free World,HAS_GENRE,Drama
The Free World,HAS_CAST,Octavia Spencer
As You Are,HAS_GENRE,Thriller
As You Are,HAS_GENRE,Mystery
Love Happens,HAS_GENRE,Drama
Love Happens,HAS_GENRE,Romance
Love Happens,HAS_CAST,Jennifer Aniston
Princess Protection Program,HAS_GENRE,Family
Princess Protection Program,HAS_GENRE,TV Movie
Princess Protection Program,HAS_GENRE,Comedy
Princess Protection Program,HAS_CAST,Demi Lovato
Princess Protection Program,HAS_CAST,Selena Gomez
Sleeping with the Enemy,HAS_GENRE,Drama
Sleeping with the Enemy,HAS_GENRE,Crime
Sleeping with the Enemy,HAS_GENRE,Thriller
Sleeping with the Enemy,HAS_CAST,Julia Roberts
The Secret of Roan Inish,HAS_GENRE,Adventure
The Secret of Roan Inish,HAS_GENRE,Fantasy
The Secret of Roan Inish,HAS_GENRE,Family
The Secret of Roan Inish,HAS_GENRE,Drama
The Water Horse: Legend of the Deep,HAS_GENRE,Family
The Water Horse: Legend of the Deep,HAS_GENRE,Adventure
The Water Horse: Legend of the Deep,HAS_GENRE,Fantasy
The Water Horse: Legend of the Deep,HAS_CAST,Emily Watson
Susan Slept Here,HAS_GENRE,Comedy
Susan Slept Here,HAS_GENRE,Drama
Susan Slept Here,HAS_CAST,Debbie Reynolds
Bundle of Joy,HAS_GENRE,Comedy
Bundle of Joy,HAS_GENRE,Music
Bundle of Joy,HAS_GENRE,Romance
Bundle of Joy,HAS_CAST,Debbie Reynolds
Bombing the Nazis,HAS_GENRE,Misc
Doctor Who: Thirty Years in the TARDIS,HAS_GENRE,Misc
The Nazis Strike,HAS_GENRE,War
The Nazis Strike,HAS_GENRE,Documentary
The Nazis Strike,HAS_CAST,Winston Churchill
Rocky Balboa,HAS_GENRE,Drama
Rocky Balboa,HAS_CAST,Sylvester Stallone
Rocky Balboa,HAS_DIRECTOR,Sylvester Stallone
Girl in Progress,HAS_GENRE,Comedy
Girl in Progress,HAS_GENRE,Drama
Girl in Progress,HAS_CAST,Patricia Arquette
Wedding Daze,HAS_GENRE,Comedy
Wedding Daze,HAS_CAST,Isla Fisher
Test,HAS_GENRE,Drama
Test,HAS_GENRE,Romance
Moonlight,HAS_GENRE,Drama
Billy Lynn's Long Halftime Walk,HAS_GENRE,Drama
Billy Lynn's Long Halftime Walk,HAS_GENRE,War
Billy Lynn's Long Halftime Walk,HAS_CAST,Kristen Stewart
Billy Lynn's Long Halftime Walk,HAS_CAST,Chris Tucker
Billy Lynn's Long Halftime Walk,HAS_CAST,Vin Diesel
Billy Lynn's Long Halftime Walk,HAS_DIRECTOR,Ang Lee
Gnomes,HAS_GENRE,Animation
Gnomes,HAS_GENRE,Fantasy
Gnomes,HAS_GENRE,Family
Gnomes,HAS_GENRE,TV Movie
Le Mans,HAS_GENRE,Action
Le Mans,HAS_GENRE,Drama
Le Mans,HAS_CAST,Steve McQueen
American Gigolo,HAS_GENRE,Crime
American Gigolo,HAS_GENRE,Drama
American Gigolo,HAS_GENRE,Mystery
American Gigolo,HAS_CAST,Richard Gere
"See No Evil, Hear No Evil",HAS_GENRE,Comedy
"See No Evil, Hear No Evil",HAS_GENRE,Crime
"See No Evil, Hear No Evil",HAS_CAST,Richard Pryor
"See No Evil, Hear No Evil",HAS_CAST,Gene Wilder
"See No Evil, Hear No Evil",HAS_CAST,Kevin Spacey
Money Talks,HAS_GENRE,Comedy
Money Talks,HAS_GENRE,Action
Money Talks,HAS_GENRE,Crime
Money Talks,HAS_CAST,Chris Tucker
Money Talks,HAS_CAST,Charlie Sheen
See No Evil 2,HAS_GENRE,Horror
Moving,HAS_GENRE,Comedy
Moving,HAS_CAST,Richard Pryor
See No Evil,HAS_GENRE,Horror
See No Evil,HAS_GENRE,Thriller
Abraham Lincoln: Vampire Hunter,HAS_GENRE,Action
Abraham Lincoln: Vampire Hunter,HAS_GENRE,Fantasy
Abraham Lincoln: Vampire Hunter,HAS_GENRE,Horror
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Adventure
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Comedy
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Animation
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Action
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Family
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,Science Fiction
Lego Indiana Jones and the Raiders of the Lost Brick,HAS_GENRE,War
Adventures of Captain Marvel,HAS_GENRE,Fantasy
Adventures of Captain Marvel,HAS_GENRE,Action
Adventures of Captain Marvel,HAS_GENRE,Science Fiction
Adventures of Captain Marvel,HAS_GENRE,Family
Samsaram Oka Chadarangam,HAS_GENRE,Misc
Raising Helen,HAS_GENRE,Drama
Raising Helen,HAS_GENRE,Comedy
Raising Helen,HAS_GENRE,Romance
Raising Helen,HAS_CAST,Kate Hudson
The Leather Boys,HAS_GENRE,Drama
A Taste of Honey,HAS_GENRE,Drama
Billy Liar,HAS_GENRE,Comedy
Billy Liar,HAS_GENRE,Drama
Billy Liar,HAS_GENRE,Romance
Spider-Man,HAS_GENRE,Animation
Spider-Man,HAS_GENRE,Action
Spider-Man,HAS_GENRE,Adventure
Spider-Man,HAS_CAST,Jason Schwartzman
The Artist,HAS_GENRE,Drama
The Artist,HAS_GENRE,Comedy
The Artist,HAS_GENRE,Romance
The Artist,HAS_CAST,John Goodman
Flash,HAS_GENRE,Family
Flash,HAS_GENRE,Drama
Flash,HAS_CAST,Lucas Black
The Cowboys,HAS_GENRE,Western
The Cowboys,HAS_GENRE,Adventure
The Cowboys,HAS_GENRE,Drama
The Cowboys,HAS_GENRE,Action
The Cowboys,HAS_CAST,John Wayne
The Lovers,HAS_GENRE,Action
The Lovers,HAS_GENRE,Adventure
The Lovers,HAS_GENRE,Science Fiction
The Lovers,HAS_GENRE,Romance
The Lovers,HAS_CAST,Josh Hartnett
Lord of War,HAS_GENRE,Crime
Lord of War,HAS_GENRE,Drama
Lord of War,HAS_GENRE,Thriller
Lord of War,HAS_CAST,Nicolas Cage
Lord of War,HAS_CAST,Jared Leto
Lord of War,HAS_CAST,Ethan Hawke
Get a Clue,HAS_GENRE,Family
Get a Clue,HAS_GENRE,Comedy
Get a Clue,HAS_GENRE,Mystery
Get a Clue,HAS_GENRE,TV Movie
Get a Clue,HAS_CAST,Lindsay Lohan
Shaft,HAS_GENRE,Action
Shaft,HAS_GENRE,Adventure
Shaft,HAS_GENRE,Crime
Shaft,HAS_GENRE,Thriller
Shaft,HAS_CAST,Christian Bale
Speed,HAS_GENRE,Action
Speed,HAS_GENRE,Adventure
Speed,HAS_GENRE,Crime
Speed,HAS_CAST,Keanu Reeves
Speed,HAS_CAST,Dennis Hopper
Speed,HAS_CAST,Sandra Bullock
Speed,HAS_CAST,Jeff Daniels
Jurassic Park III,HAS_GENRE,Adventure
Jurassic Park III,HAS_GENRE,Action
Jurassic Park III,HAS_GENRE,Thriller
Jurassic Park III,HAS_GENRE,Science Fiction
Jurassic Park III,HAS_CAST,Sam Neill
Finding Your Feet,HAS_GENRE,Comedy
Finding Your Feet,HAS_GENRE,Drama
Finding Your Feet,HAS_GENRE,Family
Finding Your Feet,HAS_GENRE,Music
Finding Your Feet,HAS_GENRE,Romance
Bubble Boy,HAS_GENRE,Comedy
Bubble Boy,HAS_GENRE,Adventure
Bubble Boy,HAS_GENRE,Romance
Bubble Boy,HAS_CAST,Jake Gyllenhaal
Devil's Knot,HAS_GENRE,Crime
Devil's Knot,HAS_GENRE,Drama
Devil's Knot,HAS_GENRE,Thriller
Devil's Knot,HAS_CAST,Reese Witherspoon
Devil's Knot,HAS_CAST,Colin Firth
2016: Obama's America,HAS_GENRE,Documentary
2016: Obama's America,HAS_GENRE,Fantasy
2016: Obama's America,HAS_CAST,Barack Obama
Reel Horror,HAS_GENRE,Fantasy
Reel Horror,HAS_GENRE,Horror
Reel Horror,HAS_GENRE,Comedy
Horror Express,HAS_GENRE,Horror
License to Drive,HAS_GENRE,Comedy
License to Drive,HAS_GENRE,Family
License to Drive,HAS_CAST,Corey Feldman
Renoir,HAS_GENRE,Drama
Renoir,HAS_GENRE,Romance
All About Steve,HAS_GENRE,Comedy
All About Steve,HAS_CAST,Sandra Bullock
All About Steve,HAS_CAST,Bradley Cooper
Repulsion,HAS_GENRE,Drama
Repulsion,HAS_GENRE,Thriller
Repulsion,HAS_GENRE,Horror
Repulsion,HAS_CAST,Catherine Deneuve
Repulsion,HAS_DIRECTOR,Roman Polanski
Niagara,HAS_GENRE,Thriller
Niagara,HAS_CAST,Marilyn Monroe
21 Grams,HAS_GENRE,Drama
21 Grams,HAS_GENRE,Crime
21 Grams,HAS_GENRE,Thriller
21 Grams,HAS_CAST,Sean Penn
21 Grams,HAS_CAST,Naomi Watts
21 Grams,HAS_CAST,Danny Huston
First Knight,HAS_GENRE,Action
First Knight,HAS_GENRE,Adventure
First Knight,HAS_GENRE,Drama
First Knight,HAS_GENRE,Romance
First Knight,HAS_CAST,Sean Connery
First Knight,HAS_CAST,Richard Gere
Unfriend,HAS_GENRE,Horror
Unfriend,HAS_GENRE,Thriller
Family Weekend,HAS_GENRE,Comedy
Family Weekend,HAS_GENRE,Drama
The Enchanted,HAS_GENRE,Mystery
The Enchanted,HAS_GENRE,Fantasy
The Enchanted,HAS_GENRE,Horror
The Guardian,HAS_GENRE,Action
The Guardian,HAS_GENRE,Adventure
The Guardian,HAS_GENRE,Drama
The Guardian,HAS_CAST,Kevin Costner
The Guardian,HAS_CAST,Ashton Kutcher
Hanover Street,HAS_GENRE,Drama
Hanover Street,HAS_GENRE,Romance
Hanover Street,HAS_GENRE,War
Hanover Street,HAS_GENRE,Action
Hanover Street,HAS_GENRE,Adventure
Hanover Street,HAS_CAST,Harrison Ford
Ho!,HAS_GENRE,Comedy
Ho!,HAS_GENRE,Drama
Ho!,HAS_GENRE,Romance
Son of Flubber,HAS_GENRE,Comedy
Son of Flubber,HAS_GENRE,Family
Son of Flubber,HAS_GENRE,Science Fiction
...When Love Happens,HAS_GENRE,Comedy
...When Love Happens,HAS_GENRE,Romance
Waiting,HAS_GENRE,Comedy
Waiting,HAS_CAST,Ryan Reynolds
Waiting,HAS_CAST,Justin Long
Pete's Dragon,HAS_GENRE,Fantasy
Pete's Dragon,HAS_GENRE,Animation
Pete's Dragon,HAS_GENRE,Comedy
Pete's Dragon,HAS_GENRE,Family
Snow White,HAS_GENRE,Adventure
Snow White,HAS_GENRE,Family
Snow White,HAS_GENRE,Fantasy
Snow White,HAS_GENRE,TV Movie
The Gnome-Mobile,HAS_GENRE,Fantasy
The Gnome-Mobile,HAS_GENRE,Comedy
The Gnome-Mobile,HAS_GENRE,Family
It's Complicated,HAS_GENRE,Comedy
It's Complicated,HAS_GENRE,Romance
It's Complicated,HAS_CAST,Meryl Streep
It's Complicated,HAS_CAST,Steve Martin
It's Complicated,HAS_CAST,Alec Baldwin
Little Black Book,HAS_GENRE,Comedy
Little Black Book,HAS_GENRE,Romance
Little Black Book,HAS_GENRE,Drama
Little Black Book,HAS_CAST,Brittany Murphy
Little Black Book,HAS_CAST,Holly Hunter
Little Black Book,HAS_CAST,Kathy Bates
Little Black Book,HAS_CAST,Ron Livingston
From Prada to Nada,HAS_GENRE,Comedy
From Prada to Nada,HAS_GENRE,Drama
From Prada to Nada,HAS_GENRE,Romance
Waterloo Bridge,HAS_GENRE,Drama
Waterloo Bridge,HAS_GENRE,Romance
Waterloo Bridge,HAS_GENRE,War
Red Dust,HAS_GENRE,Drama
Red Dust,HAS_CAST,Chiwetel Ejiofor
Red Dust,HAS_CAST,Hilary Swank
La Cucina,HAS_GENRE,Drama
La Cucina,HAS_CAST,Christina Hendricks
Fever Pitch,HAS_GENRE,Comedy
Fever Pitch,HAS_GENRE,Drama
Fever Pitch,HAS_GENRE,Romance
Fever Pitch,HAS_CAST,Drew Barrymore
Duplex,HAS_GENRE,Comedy
Duplex,HAS_CAST,Ben Stiller
Duplex,HAS_CAST,Drew Barrymore
Duplex,HAS_DIRECTOR,Danny DeVito
Battle of Britain,HAS_GENRE,Drama
Battle of Britain,HAS_GENRE,History
Battle of Britain,HAS_GENRE,War
Battle of Britain,HAS_CAST,Michael Caine
Mary Queen of Scots,HAS_GENRE,Drama
Mary Queen of Scots,HAS_GENRE,History
Mary Queen of Scots,HAS_CAST,Saoirse Ronan
Mary Queen of Scots,HAS_CAST,Margot Robbie
Mary Queen of Scots,HAS_CAST,David Tennant
"Mary, Queen of Scots",HAS_GENRE,Drama
"Mary, Queen of Scots",HAS_GENRE,History
"Mary, Queen of Scots",HAS_GENRE,Romance
Cromwell,HAS_GENRE,Drama
Cromwell,HAS_GENRE,History
Cromwell,HAS_GENRE,War
Lou,HAS_GENRE,Action
Lou,HAS_GENRE,Thriller
"Double, Double, Toil and Trouble",HAS_GENRE,Family
"Double, Double, Toil and Trouble",HAS_GENRE,TV Movie
"Double, Double, Toil and Trouble",HAS_GENRE,Horror
"Double, Double, Toil and Trouble",HAS_GENRE,Comedy
"Double, Double, Toil and Trouble",HAS_GENRE,Fantasy
Bringing Down the House,HAS_GENRE,Comedy
Bringing Down the House,HAS_GENRE,Drama
Bringing Down the House,HAS_CAST,Steve Martin
Bringing Down the House,HAS_CAST,Queen Latifah
Living Out Loud,HAS_GENRE,Comedy
Living Out Loud,HAS_GENRE,Drama
Living Out Loud,HAS_GENRE,Romance
Living Out Loud,HAS_CAST,Holly Hunter
Living Out Loud,HAS_CAST,Danny DeVito
Living Out Loud,HAS_CAST,Queen Latifah
Solitary Man,HAS_GENRE,Comedy
Solitary Man,HAS_GENRE,Drama
Solitary Man,HAS_GENRE,Romance
Solitary Man,HAS_CAST,Michael Douglas
Solitary Man,HAS_CAST,Susan Sarandon
Solitary Man,HAS_CAST,Danny DeVito
Solitary Man,HAS_CAST,Jenna Fischer
Beyond a Reasonable Doubt,HAS_GENRE,Thriller
Beyond a Reasonable Doubt,HAS_CAST,Michael Douglas
The Skulls,HAS_GENRE,Crime
The Skulls,HAS_GENRE,Drama
The Skulls,HAS_GENRE,Thriller
The Skulls,HAS_CAST,Paul Walker
Epsilon,HAS_GENRE,Misc
The Office Party,HAS_GENRE,Misc
Halloweentown,HAS_GENRE,Adventure
Halloweentown,HAS_GENRE,Comedy
Halloweentown,HAS_GENRE,Family
Halloweentown,HAS_GENRE,Fantasy
Halloweentown,HAS_GENRE,TV Movie
Halloweentown,HAS_CAST,Debbie Reynolds
Perfume,HAS_GENRE,Comedy
Perfume,HAS_GENRE,Drama
Perfume,HAS_CAST,Jeff Goldblum
Perfume,HAS_CAST,Michelle Williams
Perfume,HAS_CAST,Omar Epps
Witching & Bitching,HAS_GENRE,Comedy
Witching & Bitching,HAS_GENRE,Horror
Marshall,HAS_GENRE,Drama
Marshall,HAS_CAST,Chadwick Boseman
Marshall,HAS_CAST,Josh Gad
Marshall,HAS_CAST,Kate Hudson
Apartment 1303,HAS_GENRE,Horror
The Missing,HAS_GENRE,Thriller
The Missing,HAS_GENRE,Western
The Missing,HAS_GENRE,Adventure
The Missing,HAS_CAST,Cate Blanchett
The Missing,HAS_CAST,Tommy Lee Jones
The Missing,HAS_DIRECTOR,Ron Howard
Toy Story That Time Forgot,HAS_GENRE,Animation
Toy Story That Time Forgot,HAS_GENRE,Family
Toy Story That Time Forgot,HAS_GENRE,Adventure
Toy Story That Time Forgot,HAS_GENRE,Comedy
Toy Story That Time Forgot,HAS_CAST,Tom Hanks
Toy Story That Time Forgot,HAS_CAST,Tim Allen
Annie,HAS_GENRE,Comedy
Annie,HAS_GENRE,Drama
Annie,HAS_GENRE,Family
Annie,HAS_CAST,Jamie Foxx
Annie,HAS_CAST,Rose Byrne
Annie,HAS_CAST,Cameron Diaz
Annie,HAS_CAST,Bobby Cannavale
Knights of the Round Table,HAS_GENRE,Romance
Knights of the Round Table,HAS_GENRE,Action
Knights of the Round Table,HAS_GENRE,Adventure
Knights of the Round Table,HAS_GENRE,Fantasy
Knights of the Round Table,HAS_GENRE,Drama
Slow West,HAS_GENRE,Western
Slow West,HAS_GENRE,Action
Slow West,HAS_GENRE,Thriller
Slow West,HAS_GENRE,Drama
Slow West,HAS_CAST,Michael Fassbender
Slow West,HAS_CAST,Ben Mendelsohn
Foxcatcher,HAS_GENRE,Drama
Foxcatcher,HAS_GENRE,Thriller
Foxcatcher,HAS_CAST,Steve Carell
Foxcatcher,HAS_CAST,Channing Tatum
Foxcatcher,HAS_CAST,Mark Ruffalo
Armaguedon,HAS_GENRE,Thriller
Frozen Fever,HAS_GENRE,Animation
Frozen Fever,HAS_GENRE,Family
Frozen Fever,HAS_GENRE,Adventure
Frozen Fever,HAS_GENRE,Comedy
Frozen Fever,HAS_CAST,Kristen Bell
Frozen Fever,HAS_CAST,Idina Menzel
Frozen Fever,HAS_CAST,Josh Gad
Kidnap,HAS_GENRE,Drama
Kidnap,HAS_GENRE,Thriller
Kidnap,HAS_CAST,Halle Berry
The Adventures of Mark Twain,HAS_GENRE,Animation
The Adventures of Mark Twain,HAS_GENRE,Adventure
The Adventures of Mark Twain,HAS_GENRE,Family
Zorro,HAS_GENRE,Adventure
Zorro,HAS_GENRE,Action
Zorro,HAS_GENRE,Comedy
Zorro,HAS_GENRE,Western
Tom and Huck,HAS_GENRE,Family
Tom and Huck,HAS_GENRE,Action
Tom and Huck,HAS_GENRE,Adventure
Tom and Huck,HAS_GENRE,Drama
Tom and Huck,HAS_CAST,Brad Renfro
Sounder,HAS_GENRE,Drama
Open Range,HAS_GENRE,Western
Open Range,HAS_GENRE,Action
Open Range,HAS_GENRE,Drama
Open Range,HAS_GENRE,Adventure
Open Range,HAS_GENRE,Romance
Open Range,HAS_CAST,Kevin Costner
Open Range,HAS_DIRECTOR,Kevin Costner
Love Stinks,HAS_GENRE,Comedy
Love Stinks,HAS_GENRE,Romance
The Island,HAS_GENRE,Action
The Island,HAS_GENRE,Thriller
The Island,HAS_GENRE,Science Fiction
The Island,HAS_GENRE,Adventure
The Island,HAS_CAST,Scarlett Johansson
The Island,HAS_CAST,Sean Bean
The Island,HAS_CAST,Steve Buscemi
The Island,HAS_DIRECTOR,Michael Bay
Turbo,HAS_GENRE,Animation
Turbo,HAS_GENRE,Family
Turbo,HAS_CAST,Ryan Reynolds
A History of Violence,HAS_GENRE,Drama
A History of Violence,HAS_GENRE,Thriller
A History of Violence,HAS_GENRE,Crime
A History of Violence,HAS_CAST,Ed Harris
M. Butterfly,HAS_GENRE,Romance
M. Butterfly,HAS_GENRE,Drama
M. Butterfly,HAS_CAST,Jeremy Irons
Mr. Butterfly,HAS_GENRE,Misc
Every Day,HAS_GENRE,Romance
Every Day,HAS_GENRE,Fantasy
All Good Things,HAS_GENRE,Mystery
All Good Things,HAS_GENRE,Thriller
All Good Things,HAS_GENRE,Romance
All Good Things,HAS_CAST,Ryan Gosling
Driven,HAS_GENRE,Thriller
Driven,HAS_GENRE,History
Driven,HAS_CAST,Lee Pace
Paranormal Activity 3,HAS_GENRE,Horror
Paranormal Activity 3,HAS_GENRE,Mystery
Mindwalk,HAS_GENRE,Drama
Nightwalking,HAS_GENRE,Misc
Tarzan & Jane,HAS_GENRE,Animation
Tarzan & Jane,HAS_GENRE,Family
The Emerald Forest,HAS_GENRE,Action
The Emerald Forest,HAS_GENRE,Adventure
The Emerald Forest,HAS_GENRE,Drama
Third Man on the Mountain,HAS_GENRE,Adventure
Third Man on the Mountain,HAS_GENRE,Drama
Third Man on the Mountain,HAS_GENRE,Family
The New Swiss Family Robinson,HAS_GENRE,Adventure
The New Swiss Family Robinson,HAS_GENRE,Action
The New Swiss Family Robinson,HAS_GENRE,TV Movie
The New Swiss Family Robinson,HAS_CAST,David Carradine
Moby Dick,HAS_GENRE,Adventure
Moby Dick,HAS_GENRE,Drama
Moby Dick,HAS_CAST,Gregory Peck
Moby Dick,HAS_DIRECTOR,John Huston
The Prince,HAS_GENRE,Thriller
The Prince,HAS_GENRE,Action
The Prince,HAS_CAST,Bruce Willis
The Prince,HAS_CAST,John Cusack
The Goonies 2,HAS_GENRE,Misc
Pirate's Passage,HAS_GENRE,Adventure
Pirate's Passage,HAS_GENRE,Animation
Pirate's Passage,HAS_GENRE,Family
Pirate's Passage,HAS_CAST,Donald Sutherland
Pirate's Passage,HAS_WRITER,Donald Sutherland
Treasure Island,HAS_GENRE,Adventure
Treasure Island,HAS_GENRE,Family
Extracted,HAS_GENRE,Science Fiction
Extracted,HAS_GENRE,Thriller
Extracted,HAS_CAST,Ty Simpkins
Paycheck,HAS_GENRE,Action
Paycheck,HAS_GENRE,Adventure
Paycheck,HAS_GENRE,Mystery
Paycheck,HAS_GENRE,Science Fiction
Paycheck,HAS_GENRE,Thriller
Paycheck,HAS_CAST,Ben Affleck
Paycheck,HAS_CAST,Uma Thurman
Paycheck,HAS_DIRECTOR,John Woo
An American Tail: Fievel Goes West,HAS_GENRE,Adventure
An American Tail: Fievel Goes West,HAS_GENRE,Animation
An American Tail: Fievel Goes West,HAS_GENRE,Family
An American Tail: Fievel Goes West,HAS_GENRE,Western
The Reef,HAS_GENRE,Drama
The Reef,HAS_GENRE,Horror
The Reef,HAS_GENRE,Thriller
Vampire Academy,HAS_GENRE,Comedy
Vampire Academy,HAS_GENRE,Action
Vampire Academy,HAS_GENRE,Fantasy
Vampire Academy,HAS_CAST,Zoey Deutch
Vampire Academy,HAS_CAST,Gabriel Byrne
Tom Sawyer,HAS_GENRE,Adventure
Tom Sawyer,HAS_GENRE,Family
Something Ventured,HAS_GENRE,Documentary
Enron: The Smartest Guys in the Room,HAS_GENRE,Documentary
The Descent Part 2,HAS_GENRE,Adventure
The Descent Part 2,HAS_GENRE,Horror
The Descent Part 2,HAS_GENRE,Thriller
Horton Hears a Who!,HAS_GENRE,Animation
Horton Hears a Who!,HAS_GENRE,Comedy
Horton Hears a Who!,HAS_GENRE,Family
Horton Hears a Who!,HAS_GENRE,Adventure
Horton Hears a Who!,HAS_GENRE,Fantasy
Horton Hears a Who!,HAS_CAST,Jim Carrey
Horton Hears a Who!,HAS_CAST,Steve Carell
Horton Hears a Who!,HAS_CAST,Seth Rogen
The Pursuit of Happiness,HAS_GENRE,Drama
Saw IV,HAS_GENRE,Horror
